Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.91417","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","3.87417","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","3.94417","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","15+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.71083","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.09958","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","25-44","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","5.39875","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","45-54","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.2775","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","45-54","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","418","Lao People's Democratic Republic","2017","4.89","2017","","","","Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017","Question OPW12 was considered in calculation","C","PERCENT","55-64","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","428","Latvia","2003","16.04167","2003","","","","Calculated by UNSD based on available country data from the HETUS to apply ICATUS.","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","CA","PERCENT","20-74","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","428","Latvia","2003","8.33333","2003","","","","Calculated by UNSD based on available country data from the HETUS to apply ICATUS.","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","CA","PERCENT","20-74","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","430","Liberia","2010","4.58708","2010","","","","Liberia Institute of Statistics and Geo-Information Services (LISGIS) based on Labour Force Survey 2010 ","","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","430","Liberia","2010","2.19792","2010","","","","Liberia Institute of Statistics and Geo-Information Services (LISGIS) based on Labour Force Survey 2010 ","","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","430","Liberia","2010","5.30792","2010","","","","Liberia Institute of Statistics and Geo-Information Services (LISGIS) based on Labour Force Survey 2010 ","","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","430","Liberia","2010","2.02208","2010","","","","Liberia Institute of Statistics and Geo-Information Services (LISGIS) based on Labour Force Survey 2010 ","","C","PERCENT","15+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","430","Liberia","2010","4.96167","2010","","","","Liberia Institute of Statistics and Geo-Information Services (LISGIS) based on Labour Force Survey 2010 ","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","430","Liberia","2010","2.10667","2010","","","","Liberia Institute of Statistics and Geo-Information Services (LISGIS) based on Labour Force Survey 2010 ","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","21.52083","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","15.52083","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","16.94458","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","20-74","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","8.42083","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","3.9625","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","8.47083","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","20-74","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","14.94167","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","6.54583","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","18.2625","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","45-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","10.2375","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","45-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","15.38333","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","440","Lithuania","2003","7.88333","2003","","","","Statistics Lithuania based on Time Use Survey","Travel related to unpaid domestic work is not included.","C","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","442","Luxembourg","2014","6.31958","2014","","","","Calculated by UNSD based on available country data from the Time use of Luxembourg residents to apply ICATUS.","","CA","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","442","Luxembourg","2014","12.70833","2014","","","","Calculated by UNSD based on available country data from the Time use of Luxembourg residents to apply ICATUS.","","CA","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","458","Malaysia","2003","4.44458","2003","","","","Calculated by UNSD based on available country data from the Unpaid work survey to apply ICATUS.","","CA","PERCENT","15-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","458","Malaysia","2003","15.13875","2003","","","","Calculated by UNSD based on available country data from the Unpaid work survey to apply ICATUS.","","CA","PERCENT","15-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","470","Malta","2002","6.25","2002","","","","Calculated by UNSD based on available country data from the Time use survey 2002 (pilot) to apply ICATUS.","","CA","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","470","Malta","2002","17.08333","2002","","","","Calculated by UNSD based on available country data from the Time use survey 2002 (pilot) to apply ICATUS.","","CA","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","480","Mauritius","2003","15.90292","2003","","","","Calculated by UNSD based on available country data from the The Continuous Multi-Purpose Household Survey (CMPHS) to apply ICATUS.","","CA","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","480","Mauritius","2003","3.88875","2003","","","","Calculated by UNSD based on available country data from the The Continuous Multi-Purpose Household Survey (CMPHS) to apply ICATUS.","","CA","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","484","Mexico","2002","22.1307","2002","","","","INEGI based on National time use survey 2002  (Module in ENIGH)","","C","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","484","Mexico","2002","4.37735","2002","","","","INEGI based on National time use survey 2002  (Module in ENIGH)","","C","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","484","Mexico","2009","11.77211","2009","","","","INEGI based on National time use survey 2009 ","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
